paper_id,compound_formula,substructure,field_T,Tc_K,n_T_pts,T_min,T_max,beta_T,SE_beta_T,rms,ok,physicality,source,paper_key,Tc_repaired,repair,beta_T_repaired,n_T_pts_repaired,lever_T,window_cut,T_max_repaired,reproduced,survives,beta_T_as_deposited
0906.0444v1.pdf,Ba(FeAs)2,iron_pnictide_122,5.0,38.0,8,2.0,20.0,1.1822689705304383,0.3434720689858315,0.0817554351251514,True,ok,v3.2.1_baseline,0906.0444v1.pdf,24.0,"Tc 38.0 -> 24.0, paper-reported",1.1822689705304383,6,0.3881801713828813,True,15.0,True,True,3.431268796597345
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,1e-05,14.5,5,1.8,8.0,0.8129185661273106,0.0718929548159836,0.0129233946882136,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",0.8129185661273106,5,0.2670109083745502,False,8.0,True,True,0.7451441063081451
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,5e-05,14.5,5,1.8,8.0,1.1068899666412044,0.082625606745621,0.0148526839116954,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.1068899666412044,5,0.2670109083745502,False,8.0,True,True,1.0148133469815044
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0001,14.5,5,1.8,8.0,1.109421090663262,0.1206004811745883,0.0216790033987417,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.109421090663262,5,0.2670109083745502,False,8.0,True,True,1.0165277995261464
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0002,14.5,5,1.8,8.0,1.1068899666412213,0.0826255960945463,0.0148526839116954,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.1068899666412213,5,0.2670109083745502,False,8.0,True,True,1.0148133530597168
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0003,14.5,5,1.8,8.0,1.0590924123636372,0.1818168218762853,0.0326831760161428,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.0590924123636372,5,0.2670109083745502,False,8.0,True,True,0.9699652403591256
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0004,14.5,5,1.8,8.0,1.1460118628875875,0.1088098702310073,0.0195595350122794,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.1460118628875875,5,0.2670109083745502,False,8.0,True,True,1.0503683632114926
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0005,14.5,5,1.8,8.0,1.2484194429154487,0.2037318443706115,0.0366225983379484,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.2484194429154487,5,0.2670109083745502,False,8.0,True,True,1.143160746554361
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0006,14.5,5,1.8,8.0,1.124834003040892,0.1578231401633108,0.028370099932519,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.124834003040892,5,0.2670109083745502,False,8.0,True,True,1.030570286974916
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0007,14.5,5,1.8,8.0,1.3648601003331486,0.253439649169696,0.0455580145277569,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.3648601003331486,5,0.2670109083745502,False,8.0,True,True,1.249553431392771
