paper_id,compound_formula,substructure,field_T,Tc_K,n_T_pts,T_min,T_max,beta_T,SE_beta_T,rms,ok,physicality,source
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.0007,8.0,4,2.0,5.0,0.3206257522399597,0.01574757903949386,0.0025030418686798053,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.0008,8.0,4,2.0,5.0,0.2623547633789792,0.032147255533482334,0.005109731106900205,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.0009,8.0,4,2.0,5.0,0.16298052232205176,0.029951201305061365,0.004760674410548068,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.001,8.0,4,2.0,5.0,0.2618390754492588,0.013988333181435034,0.002223413316374215,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.002,8.0,4,2.0,5.0,0.32062575581301467,0.01574758273558727,0.0025030418686796305,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.003,8.0,4,2.0,5.0,0.3384040450340316,0.052377930409659476,0.008325351169748557,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.004,8.0,4,2.0,5.0,0.23334096345790803,0.012953917721920187,0.002058995666845118,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.005,8.0,4,2.0,5.0,0.2618390746496315,0.013988331119831917,0.002223413316373856,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.006,8.0,4,2.0,5.0,0.2982925147557485,0.01513860157377429,0.0024062457209248172,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.007,8.0,4,2.0,5.0,0.3465897510194863,0.01636426414572661,0.0026010622662503797,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.008,8.0,4,2.0,5.0,0.4136654804605604,0.017503964350580534,0.002782215197296649,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.009,8.0,4,2.0,5.0,0.5132448905488298,0.017994367403714472,0.0028601626280659012,True,ok,v3.2.1_baseline
2511.19058v1.pdf,FeSe,iron_chalcogenide_11,0.01,8.0,4,2.0,5.0,0.6770288961115164,0.01569754692387275,0.0024950892687591393,True,ok,v3.2.1_baseline
elsevier_10.1016_j.jallcom.2022.165358,FeSe0.5Te0.5_K_doped,iron_chalcogenide_11,2.0,14.0,3,4.0,8.0,1.710052898163395,0.0517936403853926,0.004703380248361392,True,ok,cohort_A_extension_elsevier_10.1016_j.jallcom.2022.165358_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.mtcomm.2022.103433,FeSeTe,iron_chalcogenide_11,7.0,14.5,3,4.2,10.0,1.4642485752332723,0.7530579455549531,0.11079136431944608,True,ok,cohort_A_extension_elsevier_10.1016_j.mtcomm.2022.103433_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.physb.2025.417755,FeSeTe,iron_chalcogenide_11,0.5,14.5,20,2.0,10.0,0.7109664103803134,0.07367525429252657,0.0489813812598283,True,ok,cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.physb.2025.417755,FeSeTe,iron_chalcogenide_11,3.0,14.5,20,2.0,10.0,0.7028060799238344,0.03676685388458701,0.02444363998070184,True,ok,cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.physb.2025.417755,FeSeTe,iron_chalcogenide_11,5.0,14.5,20,2.0,10.0,0.7132860668242854,0.04601464161622794,0.030591826017872074,True,ok,cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.physb.2025.417755,FeSeTe,iron_chalcogenide_11,7.0,14.5,20,2.0,10.0,0.8352453715552702,0.047343403910920207,0.031475229477963086,True,ok,cohort_A_extension_elsevier_10.1016_j.physb.2025.417755_COHORT_A_VISION_PASS_LONG
elsevier_10.1016_j.physc.2010.03.003,FeTe0.61Se0.39,iron_chalcogenide_11,0.5,14.0,3,2.0,7.5,0.7724125972196486,0.1636549369614559,0.0178010775813173,True,ok,cohort_A_extension_elsevier_10.1016_j.physc.2010.03.003_COHORT_A_VISION_PASS_LONG
