paper_id,panel,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.879496,3967.712,483.0,405.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.901079,4034.962,485.0,403.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.933453,4388.699,488.0,393.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.955036,4463.084,490.0,391.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.965827,4500.748,491.0,390.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.98741,4577.032,493.0,388.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,4.998201,3868.933,494.0,408.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.008993,4172.9,495.0,399.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.095324,4500.748,503.0,390.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.106115,4463.084,504.0,391.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.127698,4279.439,506.0,396.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.138489,4279.439,507.0,396.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.149281,4315.553,508.0,395.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.192446,4388.699,512.0,393.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.203237,4388.699,513.0,393.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.235612,4261.496,516.0,396.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.246403,4261.496,517.0,396.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.397482,4137.979,531.0,400.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.419065,3984.419,533.0,404.5,3
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.440647,3934.509,535.0,406.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.451439,3557.09,536.0,418.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.473022,4069.013,538.0,402.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.494604,3694.182,540.0,413.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.505396,4069.013,541.0,402.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.602518,3632.612,550.0,415.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.634892,3885.224,553.0,407.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.688849,3382.183,558.0,424.0,3
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.796763,3439.508,568.0,422.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.904676,3709.737,578.0,413.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.93705,3527.323,581.0,419.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,5.991007,1034.186,586.0,565.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.001799,3270.382,587.0,428.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.01259,3617.38,588.0,416.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.098921,2969.12,596.0,439.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.185252,3410.725,604.0,423.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.196043,3410.725,605.0,423.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.25,3215.876,610.0,430.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.282374,2895.202,613.0,442.5,3
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.314748,3162.278,616.0,432.0,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.498201,3135.815,633.0,433.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.714029,2907.392,653.0,442.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.843525,2764.432,665.0,448.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.983813,2467.947,678.0,461.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,6.994604,1060.59,679.0,562.0,11
10.1016/j.mtphys.2022.100783,Fig. 6(b),4.2K,4.2,7.005396,1021.231,680.0,566.5,2
