paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
1002.0208v2.pdf,5K,5.0,0.29739,1733678.893,155.0,83.73,113
1002.0208v2.pdf,5K,5.0,0.678169,1105969.702,170.0,109.77,88
1002.0208v2.pdf,5K,5.0,1.058947,597268.704,185.0,145.45,67
1002.0208v2.pdf,5K,5.0,1.427033,760850.598,199.5,131.43,54
1002.0208v2.pdf,5K,5.0,1.79512,510588.685,214.0,154.53,62
1002.0208v2.pdf,5K,5.0,2.175898,340132.515,229.0,178.05,73
1002.0208v2.pdf,5K,5.0,2.543984,617696.391,243.5,143.5,48
1002.0208v2.pdf,5K,5.0,2.912071,404454.467,258.0,168.02,58
1002.0208v2.pdf,5K,5.0,3.292849,577136.812,273.0,147.43,48
1002.0208v2.pdf,5K,5.0,3.660935,560349.464,287.5,149.14,52
1002.0208v2.pdf,5K,5.0,4.029022,288827.166,302.0,187.52,73
1002.0208v2.pdf,5K,5.0,4.4098,539240.482,317.0,151.37,52
1002.0208v2.pdf,5K,5.0,4.777886,533375.528,331.5,152.0,42
1002.0208v2.pdf,5K,5.0,5.145973,287949.797,346.0,187.7,54
1002.0208v2.pdf,5K,5.0,5.526751,533375.528,361.0,152.0,45
1002.0208v2.pdf,5K,5.0,5.894837,283136.767,375.5,188.68,74
1002.0208v2.pdf,5K,5.0,6.262924,542665.412,390.0,151.0,45
1002.0208v2.pdf,5K,5.0,6.643702,547370.856,405.0,150.5,54
1002.0208v2.pdf,5K,5.0,7.011788,284525.373,419.5,188.39,53
1002.0208v2.pdf,5K,5.0,7.379875,560441.621,434.0,149.13,49
1002.0208v2.pdf,5K,5.0,7.760653,561733.409,449.0,149.0,45
1002.0208v2.pdf,5K,5.0,8.128739,201025.456,463.5,208.51,75
1002.0208v2.pdf,5K,5.0,8.496826,566604.191,478.0,148.5,60
1002.0208v2.pdf,5K,5.0,8.877604,376532.196,493.0,172.17,54
1002.0208v2.pdf,5K,5.0,9.24569,571517.207,507.5,148.0,42
1002.0208v2.pdf,5K,5.0,9.613777,571517.207,522.0,148.0,45
1002.0208v2.pdf,5K,5.0,9.994555,234722.184,537.0,199.54,91
1002.0208v2.pdf,5K,5.0,10.362641,577896.591,551.5,147.36,52
1002.0208v2.pdf,5K,5.0,10.730728,581471.411,566.0,147.0,45
1002.0208v2.pdf,5K,5.0,11.111506,383310.876,581.0,171.13,51
1002.0208v2.pdf,5K,5.0,11.479593,581471.411,595.5,147.0,42
1002.0208v2.pdf,5K,5.0,11.847679,304283.25,610.0,184.5,67
1002.0208v2.pdf,5K,5.0,12.228457,1067529.238,625.0,111.82,159
1002.0208v2.pdf,5K,5.0,12.596544,1294340.34,639.5,100.66,157
1002.0208v2.pdf,5K,5.0,12.96463,666874.573,654.0,139.06,134
1002.0208v2.pdf,5K,5.0,13.320023,581471.411,668.0,147.0,39
1002.0208v2.pdf,5K,5.0,13.992732,1201.894,694.5,505.0,22
1002.0208v2.pdf,5K,5.0,14.99545,1118.459,734.0,509.17,8
1002.0208v2.pdf,7K,7.0,0.284697,1127640.695,154.5,108.64,122
1002.0208v2.pdf,7K,7.0,0.627398,710612.414,168.0,135.38,85
1002.0208v2.pdf,7K,7.0,0.957406,551750.548,181.0,150.04,58
1002.0208v2.pdf,7K,7.0,1.287415,479288.073,194.0,158.19,52
1002.0208v2.pdf,7K,7.0,1.617423,425567.548,207.0,165.08,49
1002.0208v2.pdf,7K,7.0,1.947431,403279.419,220.0,168.19,46
1002.0208v2.pdf,7K,7.0,2.290132,389682.547,233.5,170.18,51
1002.0208v2.pdf,7K,7.0,2.632833,384194.387,247.0,171.0,39
1002.0208v2.pdf,7K,7.0,2.962841,384705.032,260.0,170.92,41
1002.0208v2.pdf,7K,7.0,3.292849,389331.48,273.0,170.23,45
1002.0208v2.pdf,7K,7.0,3.622858,393229.327,286.0,169.65,44
1002.0208v2.pdf,7K,7.0,3.952866,399547.213,299.0,168.73,46
1002.0208v2.pdf,7K,7.0,4.282874,404620.782,312.0,168.0,43
1002.0208v2.pdf,7K,7.0,4.625575,409894.865,325.5,167.25,49
1002.0208v2.pdf,7K,7.0,4.968276,414686.521,339.0,166.58,48
1002.0208v2.pdf,7K,7.0,5.298284,419952.333,352.0,165.85,43
1002.0208v2.pdf,7K,7.0,5.628292,424438.531,365.0,165.23,45
1002.0208v2.pdf,7K,7.0,5.958301,428403.249,378.0,164.69,47
1002.0208v2.pdf,7K,7.0,6.288309,432405.002,391.0,164.15,43
1002.0208v2.pdf,7K,7.0,6.63101,435699.436,404.5,163.71,50
1002.0208v2.pdf,7K,7.0,6.973711,438769.13,418.0,163.31,47
1002.0208v2.pdf,7K,7.0,7.303719,441399.556,431.0,162.96,40
1002.0208v2.pdf,7K,7.0,7.633727,444931.337,444.0,162.5,52
1002.0208v2.pdf,7K,7.0,7.963735,446114.866,457.0,162.35,48
1002.0208v2.pdf,7K,7.0,8.293744,448789.33,470.0,162.0,39
1002.0208v2.pdf,7K,7.0,8.623752,448789.33,483.0,162.0,39
1002.0208v2.pdf,7K,7.0,8.966453,448789.33,496.5,162.0,42
1002.0208v2.pdf,7K,7.0,9.309154,449385.829,510.0,161.92,41
1002.0208v2.pdf,7K,7.0,9.639162,452680.775,523.0,161.5,52
1002.0208v2.pdf,7K,7.0,9.96917,452680.775,536.0,161.5,52
1002.0208v2.pdf,7K,7.0,10.299178,452680.775,549.0,161.5,52
1002.0208v2.pdf,7K,7.0,10.629187,450581.207,562.0,161.77,45
1002.0208v2.pdf,7K,7.0,10.959195,448789.33,575.0,162.0,39
1002.0208v2.pdf,7K,7.0,11.301896,448789.33,588.5,162.0,42
1002.0208v2.pdf,7K,7.0,11.644597,448789.33,602.0,162.0,39
1002.0208v2.pdf,7K,7.0,11.974605,448789.33,615.0,162.0,39
1002.0208v2.pdf,7K,7.0,12.304613,445226.925,628.0,162.46,51
1002.0208v2.pdf,7K,7.0,12.634621,444340.75,641.0,162.58,50
1002.0208v2.pdf,7K,7.0,12.96463,441106.509,654.0,163.0,39
1002.0208v2.pdf,7K,7.0,13.307331,437044.959,667.5,163.54,53
1002.0208v2.pdf,10K,10.0,0.284697,411414.333,154.5,167.04,149
1002.0208v2.pdf,10K,10.0,0.627398,278397.143,168.0,189.65,66
1002.0208v2.pdf,10K,10.0,0.957406,236278.246,181.0,199.15,55
1002.0208v2.pdf,10K,10.0,1.287415,217600.059,194.0,203.92,49
1002.0208v2.pdf,10K,10.0,1.617423,204295.411,207.0,207.58,46
1002.0208v2.pdf,10K,10.0,1.947431,201064.966,220.0,208.5,44
1002.0208v2.pdf,10K,10.0,2.290132,202184.015,233.5,208.18,47
1002.0208v2.pdf,10K,10.0,2.632833,205247.364,247.0,207.31,45
1002.0208v2.pdf,10K,10.0,2.962841,207991.742,260.0,206.54,51
1002.0208v2.pdf,10K,10.0,3.292849,211333.477,273.0,205.62,45
1002.0208v2.pdf,10K,10.0,3.622858,218904.574,286.0,203.58,46
1002.0208v2.pdf,10K,10.0,3.952866,226445.932,299.0,201.62,47
1002.0208v2.pdf,10K,10.0,4.282874,234870.197,312.0,199.5,46
1002.0208v2.pdf,10K,10.0,4.625575,242075.736,325.5,197.75,49
1002.0208v2.pdf,10K,10.0,4.968276,249833.953,339.0,195.92,47
1002.0208v2.pdf,10K,10.0,5.298284,256730.162,352.0,194.35,46
1002.0208v2.pdf,10K,10.0,5.628292,262767.578,365.0,193.0,47
1002.0208v2.pdf,10K,10.0,5.958301,268768.419,378.0,191.69,47
1002.0208v2.pdf,10K,10.0,6.288309,273994.956,391.0,190.58,42
1002.0208v2.pdf,10K,10.0,6.63101,279827.098,404.5,189.36,48
1002.0208v2.pdf,10K,10.0,6.973711,286652.335,418.0,187.96,46
1002.0208v2.pdf,10K,10.0,7.303719,292032.638,431.0,186.88,42
1002.0208v2.pdf,10K,10.0,7.633727,297909.36,444.0,185.73,44
1002.0208v2.pdf,10K,10.0,7.963735,303500.95,457.0,184.65,48
