paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
1009.4896v1.pdf,2K,2.0,-0.105223,2785.588,106.71,207.17,77
1009.4896v1.pdf,2K,2.0,0.048387,48607.919,121.0,132.22,45
1009.4896v1.pdf,2K,2.0,0.168817,128697.821,132.2,106.7,45
1009.4896v1.pdf,2K,2.0,0.298387,212441.551,144.25,93.56,34
1009.4896v1.pdf,2K,2.0,0.424731,149470.819,156.0,102.78,45
1009.4896v1.pdf,2K,2.0,0.556836,159152.554,168.29,101.13,40
1009.4896v1.pdf,2K,2.0,0.687404,136574.83,180.43,105.14,37
1009.4896v1.pdf,2K,2.0,0.795699,123251.892,190.5,107.83,28
1009.4896v1.pdf,2K,2.0,0.930108,81450.874,203.0,118.69,52
1009.4896v1.pdf,2K,2.0,1.039785,105539.529,213.2,111.9,16
1009.4896v1.pdf,2K,2.0,1.193548,98347.536,227.5,113.75,29
1009.4896v1.pdf,2K,2.0,1.310036,94365.731,238.33,114.83,8
1009.4896v1.pdf,2K,2.0,1.419355,113113.525,248.5,110.08,28
1009.4896v1.pdf,2K,2.0,1.596774,88552.37,265.0,116.5,26
1009.4896v1.pdf,2K,2.0,1.795699,85237.7,283.5,117.5,32
1009.4896v1.pdf,2K,2.0,1.989247,46896.48,301.5,133.16,32
1009.4896v1.pdf,2K,2.0,2.021505,83627.187,304.5,118.0,8
1009.4896v1.pdf,2K,2.0,2.209677,82047.103,322.0,118.5,34
1009.4896v1.pdf,2K,2.0,2.329493,81823.827,333.14,118.57,23
1009.4896v1.pdf,2K,2.0,2.413978,81527.071,341.0,118.67,15
1009.4896v1.pdf,2K,2.0,2.602151,81786.674,358.5,118.58,29
1009.4896v1.pdf,2K,2.0,2.724014,82047.103,369.83,118.5,12
1009.4896v1.pdf,2K,2.0,2.801075,82047.103,377.0,118.5,28
1009.4896v1.pdf,2K,2.0,3.0,57231.8,395.5,127.94,40
1009.4896v1.pdf,2K,2.0,3.080645,85237.7,403.0,117.5,10
1009.4896v1.pdf,2K,2.0,3.193548,86328.57,413.5,117.17,28
1009.4896v1.pdf,2K,2.0,3.361751,88794.007,429.14,116.43,27
1009.4896v1.pdf,2K,2.0,3.419355,90257.734,434.5,116.0,8
1009.4896v1.pdf,2K,2.0,3.596774,91995.94,451.0,115.5,26
1009.4896v1.pdf,2K,2.0,3.774194,93767.621,467.5,115.0,8
