paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.071415,400789.311,287.19,153.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.071415,239221.493,287.19,176.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.218739,350308.846,303.57,159.5,18
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.218739,196632.229,303.57,185.24,21
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.366062,296053.242,319.96,167.0,15
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.366062,154450.338,319.96,196.0,15
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.513385,255877.86,336.34,173.5,14
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.513385,132458.175,336.34,202.85,13
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.660708,231304.425,352.72,178.0,13
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.660708,119324.85,352.72,207.5,12
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.808031,216247.665,369.1,181.0,13
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.808031,112815.941,369.1,210.0,11
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,0.955355,197685.467,385.49,185.0,11
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,0.955355,106662.078,385.49,212.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.102678,191143.039,401.87,186.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.102678,105472.188,401.87,213.0,9
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.250001,182755.369,418.25,188.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.250001,104295.572,418.25,213.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.397324,176707.055,434.63,190.0,9
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.397324,104295.572,434.63,213.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.544647,170858.91,451.01,191.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.544647,104295.572,451.01,213.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.691971,170858.91,467.4,191.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.691971,104882.23,467.4,213.25,8
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.839294,168952.859,483.78,192.0,9
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.839294,106662.078,483.78,212.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,1.986617,167068.072,500.16,192.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,1.986617,109082.281,500.16,211.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,2.13394,167068.072,516.54,192.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,2.13394,111557.4,516.54,210.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,2.281263,167068.072,532.93,192.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,2.281263,111557.4,532.93,210.5,10
elsevier_10.1016_j.physc.2010.05.048,2K,2.0,2.428587,167068.072,549.31,192.5,10
elsevier_10.1016_j.physc.2010.05.048,3K,3.0,2.428587,114088.68,549.31,209.5,10
