paper_id,panel,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.180593,400961.053,492.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.191375,400961.053,493.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.202156,398441.864,494.0,88.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.212938,390978.868,495.0,89.5,3
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.22372,388522.396,496.0,90.0,5
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.234501,400961.053,497.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.245283,400961.053,498.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.266846,400961.053,500.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.277628,400961.053,501.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.28841,400961.053,502.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.299191,400961.053,503.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.309973,400961.053,504.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.320755,378849.879,505.0,92.0,9
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.331536,400961.053,506.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.342318,400961.053,507.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.374663,403496.169,510.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.385445,403496.169,511.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.407008,400961.053,513.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.41779,400961.053,514.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.428571,378849.879,515.0,92.0,11
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.439353,400961.053,516.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.450135,403496.169,517.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.48248,403496.169,520.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.493261,403496.169,521.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.504043,403496.169,522.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.514825,378849.879,523.0,92.0,11
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.525606,378849.879,524.0,92.0,11
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.536388,400961.053,525.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.590296,403496.169,530.0,87.0,1
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.61186,400961.053,532.0,87.5,2
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,4.622642,381245.196,533.0,91.5,10
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,5.010782,1085.385,569.0,556.5,10
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,6.498652,1045.107,707.0,559.5,3
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,6.994609,1085.385,753.0,556.5,10
10.1016/j.mtphys.2022.100783,Fig. 6(a),4.2K,4.2,7.005391,1085.385,754.0,556.5,10
