paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,1.749762,5294.972,314.5,631.75,204
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,1.977551,214693.147,336.0,278.0,117
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,2.046417,214693.147,342.5,278.0,52
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,3.005248,165265.354,433.0,303.0,169
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,3.958781,94096.849,523.0,356.81,215
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,4.04354,97033.75,531.0,353.88,158
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,4.991776,49340.387,620.5,418.5,374
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,5.94531,22297.015,710.5,494.39,163
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,6.030068,30211.039,718.5,465.36,207
elsevier_10.1016_j.physc.2013.04.060,MgB2-00,4.2,6.983602,12992.199,808.5,545.99,373
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,1.99874,293068.875,338.0,248.27,113
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,3.926997,107039.841,520.0,344.5,2
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,4.006458,103925.179,527.5,347.32,107
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,5.002371,69017.788,621.5,386.43,110
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,5.929417,45613.239,709.0,426.0,3
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,6.008878,44368.824,716.5,428.64,116
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,6.92533,27744.814,803.0,473.5,2
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,7.004791,26927.424,810.5,476.36,108
elsevier_10.1016_j.physc.2013.04.060,MgB2-01,4.2,7.931838,15359.025,898.0,530.0,3
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,2.004038,211579.45,338.5,279.4,91
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,2.920489,166132.479,425.0,302.5,16
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,3.010545,165157.282,433.5,303.06,74
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,3.9217,120415.341,519.5,333.25,21
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,4.011756,121364.287,528.0,332.5,56
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,4.917612,89592.721,613.5,361.5,18
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,5.007668,86029.315,622.0,365.38,71
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,5.92412,61950.591,708.5,396.75,31
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,6.014176,62156.256,717.0,396.43,44
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,6.920033,48569.5,802.5,420.0,18
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,7.010089,49585.367,811.0,418.02,57
elsevier_10.1016_j.physc.2013.04.060,MgB2-04,4.2,7.92654,35357.769,897.5,450.33,18
