paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
1111.3923v1.pdf,4.2K,4.2,0.118421,664731.331,46.0,51.89,85
1111.3923v1.pdf,4.2K,4.2,0.355263,539255.457,55.0,58.28,100
1111.3923v1.pdf,4.2K,4.2,0.592105,408989.759,64.0,66.72,116
1111.3923v1.pdf,4.2K,4.2,0.815789,330282.679,72.5,73.25,108
1111.3923v1.pdf,4.2K,4.2,1.039474,283223.72,81.0,77.94,118
1111.3923v1.pdf,4.2K,4.2,1.171053,278118.247,86.0,78.5,8
1111.3923v1.pdf,4.2K,4.2,1.815789,163361.764,110.5,94.75,15
1111.3923v1.pdf,4.2K,4.2,1.960526,170916.733,116.0,93.37,132
1111.3923v1.pdf,4.2K,4.2,2.144737,153815.802,123.0,96.59,56
1111.3923v1.pdf,4.2K,4.2,2.894737,114186.937,151.5,105.69,101
1111.3923v1.pdf,4.2K,4.2,3.092105,113820.318,159.0,105.79,86
1111.3923v1.pdf,4.2K,4.2,3.842105,87334.96,187.5,113.88,39
1111.3923v1.pdf,4.2K,4.2,4.013158,90307.133,194.0,112.85,132
1111.3923v1.pdf,4.2K,4.2,4.157895,86978.235,199.5,114.0,18
1111.3923v1.pdf,4.2K,4.2,4.934211,71464.291,229.0,120.0,123
1111.3923v1.pdf,4.2K,4.2,5.131579,66586.514,236.5,122.16,69
1111.3923v1.pdf,4.2K,4.2,5.894737,59361.883,265.5,125.67,74
1111.3923v1.pdf,4.2K,4.2,6.078947,64675.095,272.5,123.05,111
1111.3923v1.pdf,4.2K,4.2,6.855263,51229.078,302.0,130.17,32
1111.3923v1.pdf,4.2K,4.2,7.0,51299.018,307.5,130.12,118
1111.3923v1.pdf,4.2K,4.2,7.144737,51509.411,313.0,130.0,33
1111.3923v1.pdf,4.2K,4.2,7.907895,45956.619,342.0,133.48,115
1111.3923v1.pdf,4.2K,4.2,8.105263,44695.675,349.5,134.33,74
1111.3923v1.pdf,4.2K,4.2,8.881579,39509.593,379.0,138.1,62
1111.3923v1.pdf,4.2K,4.2,9.065789,39280.274,386.0,138.28,122
1111.3923v1.pdf,8K,8.0,-0.039474,456654.012,40.0,63.36,49
1111.3923v1.pdf,8K,8.0,0.197368,401849.186,49.0,67.26,63
1111.3923v1.pdf,8K,8.0,0.434211,298044.01,58.0,76.39,76
1111.3923v1.pdf,8K,8.0,0.671053,224345.864,67.0,85.06,61
1111.3923v1.pdf,8K,8.0,0.907895,180647.103,76.0,91.68,63
1111.3923v1.pdf,8K,8.0,1.092105,158358.426,83.0,95.7,52
1111.3923v1.pdf,8K,8.0,1.381579,115204.049,94.0,105.42,59
1111.3923v1.pdf,8K,8.0,1.552632,113333.322,100.5,105.92,65
1111.3923v1.pdf,8K,8.0,1.846491,86978.235,111.67,114.0,52
1111.3923v1.pdf,8K,8.0,2.052632,83832.576,119.5,115.12,90
1111.3923v1.pdf,8K,8.0,2.348684,66660.882,130.75,122.12,35
1111.3923v1.pdf,8K,8.0,2.526316,64778.12,137.5,123.0,88
1111.3923v1.pdf,8K,8.0,2.75,58238.814,146.0,126.25,23
1111.3923v1.pdf,8K,8.0,2.986842,52359.647,155.0,129.5,108
1111.3923v1.pdf,8K,8.0,3.214912,49040.649,163.67,131.5,16
1111.3923v1.pdf,8K,8.0,3.460526,43020.476,173.0,135.5,108
1111.3923v1.pdf,8K,8.0,3.618421,43020.476,179.0,135.5,36
1111.3923v1.pdf,8K,8.0,3.934211,36523.632,191.0,140.5,84
1111.3923v1.pdf,8K,8.0,4.118421,35832.64,198.0,141.08,61
1111.3923v1.pdf,8K,8.0,4.400376,30863.22,208.71,145.64,68
1111.3923v1.pdf,8K,8.0,4.578947,30504.406,215.5,146.0,66
1111.3923v1.pdf,8K,8.0,4.881579,26253.453,227.0,150.58,57
1111.3923v1.pdf,8K,8.0,5.065789,25897.708,234.0,151.0,77
1111.3923v1.pdf,8K,8.0,5.323684,22496.463,243.8,155.3,40
1111.3923v1.pdf,8K,8.0,5.539474,21669.055,252.0,156.44,107
1111.3923v1.pdf,8K,8.0,5.837719,19393.184,263.33,159.83,26
1111.3923v1.pdf,8K,8.0,6.013158,18974.439,270.0,160.5,108
1111.3923v1.pdf,8K,8.0,6.241228,17578.765,278.67,162.83,26
1111.3923v1.pdf,8K,8.0,6.473684,16108.967,287.5,165.5,96
1111.3923v1.pdf,8K,8.0,6.665789,15743.943,294.8,166.2,39
1111.3923v1.pdf,8K,8.0,6.947368,14131.449,305.5,169.5,96
1111.3923v1.pdf,8K,8.0,7.139474,13856.532,312.8,170.1,50
