paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.080825,5051824.745,237.98,120.5,8
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.080825,859968.926,237.98,232.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.247598,4703420.342,263.95,125.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.247598,677695.314,263.95,247.0,19
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.414371,4142298.383,289.92,133.0,15
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.414371,546929.104,289.92,260.5,20
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.581144,3765841.776,315.88,139.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.581144,474091.391,315.88,269.5,14
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.747917,3290344.562,341.85,147.5,12
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.747917,404479.534,341.85,279.5,12
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,0.91469,3015159.874,367.82,153.0,11
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,0.91469,364811.874,367.82,286.0,13
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.081463,2920903.717,393.78,155.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.081463,347839.83,393.78,289.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.248237,2655448.793,419.75,161.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.248237,313726.875,419.75,295.5,8
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.41501,2414118.703,445.72,167.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.41501,294418.786,445.72,299.5,8
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.581783,2395026.62,471.68,167.5,8
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.581783,294418.786,471.68,299.5,8
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.748556,2212216.291,497.65,172.5,8
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.748556,278501.531,497.65,303.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,1.915329,2059648.469,523.62,177.0,7
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,1.915329,265544.879,523.62,306.0,7
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,2.082102,2059648.469,549.58,177.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,2.082102,265544.879,549.58,306.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,2.248875,1963828.002,575.55,180.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,2.248875,253191.007,575.55,309.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,2.415648,1842965.653,601.52,184.0,7
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,2.415648,251188.643,601.52,309.5,8
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,2.582421,1842965.653,627.48,184.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,2.582421,251188.643,627.48,309.5,8
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,2.749194,1757225.861,653.45,187.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,2.749194,245276.066,653.45,311.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,3.916606,1429461.338,835.22,200.0,7
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,3.916606,235729.423,835.22,313.5,6
elsevier_10.1016_j.physc.2009.11.051,irradiated_2K,2.0,4.917245,1190863.732,991.02,211.5,16
elsevier_10.1016_j.physc.2009.11.051,unirradiated_2K,2.0,4.917245,214306.075,991.02,319.5,14
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,0.247598,2212216.291,263.95,172.5,18
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,0.247598,184662.755,263.95,328.88,24
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,0.414371,1887391.822,289.92,182.5,20
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,0.414371,145234.223,289.92,344.0,19
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,0.581144,1675474.919,315.88,190.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,0.581144,130471.976,315.88,350.75,12
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,0.747917,1475589.368,341.85,198.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,0.747917,116283.271,341.85,358.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,0.91469,1362958.896,367.82,203.0,15
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,0.91469,113546.15,367.82,359.5,12
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.081463,1299550.329,393.78,206.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.081463,110873.456,393.78,361.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.248237,1162832.714,419.75,213.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.248237,107407.469,419.75,363.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.41501,1074074.69,445.72,218.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.41501,102410.58,445.72,366.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.581783,1074074.69,471.68,218.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.581783,102410.58,471.68,366.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.748556,992091.49,497.65,223.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.748556,102410.58,497.65,366.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,1.915329,931033.949,523.62,227.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,1.915329,105715.321,523.62,364.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,2.082102,931033.949,549.58,227.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,2.082102,105715.321,549.58,364.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,2.248875,859968.926,575.55,232.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,2.248875,102410.58,575.55,366.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,2.415648,819960.824,601.52,235.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,2.415648,104049.831,601.52,365.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,2.582421,819960.824,627.48,235.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,2.582421,104049.831,627.48,365.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,2.749194,769496.939,653.45,239.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,2.749194,107407.469,653.45,363.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,3.416287,677695.314,757.32,247.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,3.416287,107407.469,757.32,363.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,3.58306,677695.314,783.28,247.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,3.58306,107407.469,783.28,363.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,3.749833,635987.055,809.25,251.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,3.749833,112648.169,809.25,360.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,4.416925,578187.856,913.12,257.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,4.416925,114451.289,913.12,359.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,4.583698,578187.856,939.08,257.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,4.583698,114451.289,939.08,359.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,4.750471,560113.27,965.05,259.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,4.750471,116283.271,965.05,358.0,9
elsevier_10.1016_j.physc.2009.11.051,irradiated_10K,10.0,4.917245,551288.979,991.02,260.0,9
elsevier_10.1016_j.physc.2009.11.051,unirradiated_10K,10.0,4.917245,115363.644,991.02,358.5,10
elsevier_10.1016_j.physc.2009.11.051,irradiated_15K,15.0,0.247598,1126481.692,263.95,215.0,19
elsevier_10.1016_j.physc.2009.11.051,unirradiated_15K,15.0,0.247598,82649.719,263.95,379.5,20
elsevier_10.1016_j.physc.2009.11.051,irradiated_15K,15.0,0.414371,887719.709,289.92,230.0,15
elsevier_10.1016_j.physc.2009.11.051,unirradiated_15K,15.0,0.414371,66174.346,289.92,393.5,14
elsevier_10.1016_j.physc.2009.11.051,irradiated_15K,15.0,0.581144,819960.824,315.88,235.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_15K,15.0,0.581144,62596.741,315.88,397.0,11
elsevier_10.1016_j.physc.2009.11.051,irradiated_15K,15.0,0.747917,727895.384,341.85,242.5,14
elsevier_10.1016_j.physc.2009.11.051,unirradiated_15K,15.0,0.747917,57818.786,341.85,402.0,11
elsevier_10.1016_j.physc.2009.11.051,irradiated_15K,15.0,0.91469,646167.079,367.82,250.0,13
elsevier_10.1016_j.physc.2009.11.051,unirradiated_15K,15.0,0.91469,56907.881,367.82,403.0,9
