paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
1104.0477v2.pdf,12K,12.0,3.601291,5923.078,283.5,235.55,82
1104.0477v2.pdf,12K,12.0,4.095089,4813.355,305.0,243.02,78
1104.0477v2.pdf,12K,12.0,4.588887,3911.78,326.5,250.5,82
1104.0477v2.pdf,12K,12.0,5.094169,3164.981,348.5,258.14,82
1104.0477v2.pdf,12K,12.0,5.587968,2566.604,370.0,265.69,78
1104.0477v2.pdf,12K,12.0,6.081766,2087.615,391.5,273.14,82
1104.0477v2.pdf,12K,12.0,6.587048,1686.94,413.5,280.82,82
1104.0477v2.pdf,12K,12.0,7.080846,1371.293,435.0,288.29,79
1104.0477v2.pdf,12K,12.0,7.574644,1114.106,456.5,295.77,82
1104.0477v2.pdf,12K,12.0,8.079926,900.276,478.5,303.45,82
1104.0477v2.pdf,12K,12.0,8.573724,731.209,500.0,310.95,79
1104.0477v2.pdf,12K,12.0,9.067522,594.569,521.5,318.41,82
1104.0477v2.pdf,12K,12.0,9.572804,480.757,543.5,326.07,83
