paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
2207.06629v1.pdf,4K,4.0,0.145272,1514856.916,125.0,203.34,463
2207.06629v1.pdf,4K,4.0,0.345438,2819620.469,142.0,112.06,286
2207.06629v1.pdf,4K,4.0,0.545603,2633127.654,159.0,122.12,268
2207.06629v1.pdf,4K,4.0,0.739881,2396648.78,175.5,135.94,241
2207.06629v1.pdf,4K,4.0,0.93416,2024601.249,192.0,160.73,302
2207.06629v1.pdf,4K,4.0,1.134325,2080966.586,209.0,156.69,245
2207.06629v1.pdf,4K,4.0,1.33449,2123559.795,226.0,153.71,280
2207.06629v1.pdf,4K,4.0,1.528768,2214458.459,242.5,147.56,253
2207.06629v1.pdf,4K,4.0,1.723047,2175410.468,259.0,150.17,250
2207.06629v1.pdf,4K,4.0,1.923212,1814037.758,276.0,176.86,312
2207.06629v1.pdf,4K,4.0,2.11749,1771419.818,292.5,180.35,222
2207.06629v1.pdf,4K,4.0,2.311768,1609101.631,309.0,194.47,232
2207.06629v1.pdf,4K,4.0,2.511934,1531491.818,326.0,201.73,234
2207.06629v1.pdf,4K,4.0,2.712099,1494368.777,343.0,205.34,231
2207.06629v1.pdf,4K,4.0,2.906377,1456964.036,359.5,209.06,251
2207.06629v1.pdf,4K,4.0,3.100656,1464051.856,376.0,208.35,240
2207.06629v1.pdf,4K,4.0,3.300821,1417879.594,393.0,213.06,237
2207.06629v1.pdf,4K,4.0,3.500986,1339332.611,410.0,221.43,233
2207.06629v1.pdf,4K,4.0,3.695264,1316998.547,426.5,223.9,210
2207.06629v1.pdf,4K,4.0,3.889543,1292631.057,443.0,226.65,241
2207.06629v1.pdf,4K,4.0,4.089708,1283635.404,460.0,227.67,250
2207.06629v1.pdf,4K,4.0,4.283986,1328262.912,476.5,222.65,194
2207.06629v1.pdf,4K,4.0,4.478264,1212400.709,493.0,236.06,244
2207.06629v1.pdf,4K,4.0,4.67843,1211667.831,510.0,236.15,226
2207.06629v1.pdf,4K,4.0,4.878595,1151066.416,527.0,243.69,228
2207.06629v1.pdf,4K,4.0,5.072873,1039441.284,543.5,258.67,273
2207.06629v1.pdf,4K,4.0,5.267151,1165834.904,560.0,241.81,219
2207.06629v1.pdf,4K,4.0,5.467317,1231344.147,577.0,233.78,247
2207.06629v1.pdf,4K,4.0,5.667482,1164600.132,594.0,241.97,234
2207.06629v1.pdf,4K,4.0,5.86176,1144366.267,610.5,244.54,241
2207.06629v1.pdf,4K,4.0,6.056039,955678.3,627.0,271.02,307
2207.06629v1.pdf,4K,4.0,6.256204,1061518.974,644.0,255.59,244
2207.06629v1.pdf,4K,4.0,6.450482,1044852.719,660.5,257.91,239
2207.06629v1.pdf,4K,4.0,6.64476,1037143.106,677.0,259.0,256
2207.06629v1.pdf,4K,4.0,6.844926,1022870.553,694.0,261.03,210
2207.06629v1.pdf,4K,4.0,6.992106,547129.221,706.5,352.96,92
2207.06629v1.pdf,4K,4.0,7.192272,686051.292,723.5,319.71,28
2207.06629v1.pdf,4K,4.0,7.392437,686051.292,740.5,319.71,28
2207.06629v1.pdf,4K,4.0,7.592602,686051.292,757.5,319.71,28
2207.06629v1.pdf,4K,4.0,7.85164,438301.65,779.5,385.54,267
2207.06629v1.pdf,8K,8.0,0.133498,3234032.278,124.0,91.92,128
2207.06629v1.pdf,8K,8.0,0.310115,2983498.076,139.0,103.76,136
2207.06629v1.pdf,8K,8.0,0.486731,2691526.402,154.0,118.89,133
