paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
0903.0004v2.pdf,2K,2.0,0.152006,3536264.332,161.25,170.06,42
0903.0004v2.pdf,2K,2.0,0.339935,2874188.935,182.0,193.6,45
0903.0004v2.pdf,2K,2.0,0.507486,2558536.657,200.5,206.81,68
0903.0004v2.pdf,2K,2.0,0.671011,2356869.459,218.56,216.13,65
0903.0004v2.pdf,2K,2.0,0.853153,2183079.096,238.67,224.83,23
0903.0004v2.pdf,2K,2.0,1.014666,2035876.38,256.5,232.76,73
0903.0004v2.pdf,2K,2.0,1.17165,1966086.464,273.83,236.72,58
0903.0004v2.pdf,2K,2.0,1.349767,1850212.842,293.5,243.62,54
0903.0004v2.pdf,2K,2.0,1.517318,1786439.694,312.0,247.61,75
0903.0004v2.pdf,2K,2.0,1.684868,1736167.982,330.5,250.85,69
0903.0004v2.pdf,2K,2.0,1.865098,1708467.635,350.4,252.67,38
0903.0004v2.pdf,2K,2.0,2.001856,1630185.754,365.5,258.0,41
0903.0004v2.pdf,2K,2.0,2.228276,1559971.395,390.5,263.0,33
0903.0004v2.pdf,2K,2.0,2.320353,1555399.437,400.67,263.33,26
0903.0004v2.pdf,2K,2.0,2.504508,1505983.687,421.0,267.0,39
0903.0004v2.pdf,2K,2.0,2.730928,1466722.629,446.0,270.0,35
0903.0004v2.pdf,2K,2.0,2.82693,1461565.744,456.6,270.4,36
0903.0004v2.pdf,2K,2.0,3.002631,1441118.883,476.0,272.0,26
0903.0004v2.pdf,2K,2.0,3.229051,1427913.484,501.0,273.05,34
0903.0004v2.pdf,2K,2.0,3.34528,1420124.181,513.83,273.67,38
0903.0004v2.pdf,2K,2.0,3.509812,1403548.852,532.0,275.0,39
0903.0004v2.pdf,2K,2.0,3.736231,1405797.682,557.0,274.82,23
0903.0004v2.pdf,2K,2.0,3.833592,1408191.011,567.75,274.62,21
0903.0004v2.pdf,2K,2.0,4.062276,1397383.103,593.0,275.5,14
0903.0004v2.pdf,2K,2.0,4.238883,1366958.274,612.5,278.0,37
0903.0004v2.pdf,2K,2.0,4.386509,1359755.434,628.8,278.6,23
0903.0004v2.pdf,2K,2.0,4.510587,1354974.638,642.5,279.0,37
0903.0004v2.pdf,2K,2.0,4.687194,1349022.274,662.0,279.5,14
0903.0004v2.pdf,2K,2.0,4.915878,1335724.885,687.25,280.62,20
0903.0004v2.pdf,2K,2.0,5.013239,1329191.922,698.0,281.18,23
0903.0004v2.pdf,2K,2.0,5.239658,1343096.058,723.0,280.0,39
0903.0004v2.pdf,2K,2.0,5.40419,1343096.058,741.17,280.0,38
0903.0004v2.pdf,2K,2.0,5.520419,1342558.604,754.0,280.05,34
0903.0004v2.pdf,2K,2.0,5.74231,1319650.392,778.5,282.0,41
0903.0004v2.pdf,2K,2.0,5.930993,1329369.267,799.33,281.17,38
0903.0004v2.pdf,2K,2.0,6.023071,1331321.614,809.5,281.0,33
0903.0004v2.pdf,2K,2.0,6.249491,1337195.876,834.5,280.5,4
0903.0004v2.pdf,2K,2.0,6.435155,1279600.997,855.0,285.5,14
0903.0004v2.pdf,2K,2.0,6.56195,1279600.997,869.0,285.5,14
0903.0004v2.pdf,2K,2.0,6.752142,1319263.118,890.0,282.03,55
0903.0004v2.pdf,5K,5.0,0.167856,1681896.248,163.0,254.45,69
0903.0004v2.pdf,5K,5.0,0.339935,1341551.222,182.0,280.13,68
0903.0004v2.pdf,5K,5.0,0.507486,1147739.942,200.5,297.85,68
0903.0004v2.pdf,5K,5.0,0.675036,1009779.682,219.0,312.39,78
0903.0004v2.pdf,5K,5.0,0.847115,930082.958,238.0,321.73,58
0903.0004v2.pdf,5K,5.0,1.014666,870652.621,256.5,329.23,52
0903.0004v2.pdf,5K,5.0,1.182216,833209.253,275.0,334.22,65
0903.0004v2.pdf,5K,5.0,1.354295,813420.258,294.0,336.95,67
0903.0004v2.pdf,5K,5.0,1.521846,794179.296,312.5,339.67,49
0903.0004v2.pdf,5K,5.0,1.689397,781004.828,331.0,341.57,68
0903.0004v2.pdf,5K,5.0,1.856947,773506.54,349.5,342.67,52
0903.0004v2.pdf,5K,5.0,2.011818,759855.176,366.6,344.69,34
0903.0004v2.pdf,5K,5.0,2.213684,745277.182,388.89,346.89,18
0903.0004v2.pdf,5K,5.0,2.356882,737371.63,404.7,348.1,20
0903.0004v2.pdf,5K,5.0,2.572434,721952.466,428.5,350.5,8
0903.0004v2.pdf,5K,5.0,2.709418,745778.644,443.62,346.81,17
0903.0004v2.pdf,5K,5.0,2.866779,738021.194,461.0,348.0,19
0903.0004v2.pdf,5K,5.0,3.035839,740552.718,479.67,347.61,18
0903.0004v2.pdf,5K,5.0,3.219994,754447.568,500.0,345.5,24
0903.0004v2.pdf,5K,5.0,3.370666,756059.745,516.64,345.26,23
0903.0004v2.pdf,5K,5.0,3.523397,763277.266,533.5,344.18,32
0903.0004v2.pdf,5K,5.0,3.727174,777603.926,556.0,342.07,43
0903.0004v2.pdf,5K,5.0,3.884433,765805.412,573.36,343.8,26
0903.0004v2.pdf,5K,5.0,4.026049,765082.712,589.0,343.91,27
0903.0004v2.pdf,5K,5.0,4.229826,796473.128,611.5,339.34,41
0903.0004v2.pdf,5K,5.0,4.3982,789036.633,630.09,340.41,22
0903.0004v2.pdf,5K,5.0,4.533229,788672.327,645.0,340.46,35
0903.0004v2.pdf,5K,5.0,4.737007,791884.0,667.5,340.0,34
0903.0004v2.pdf,5K,5.0,4.911967,769287.043,686.82,343.29,30
0903.0004v2.pdf,5K,5.0,5.035881,760468.743,700.5,344.6,33
0903.0004v2.pdf,5K,5.0,5.239658,772038.904,723.0,342.88,44
0903.0004v2.pdf,5K,5.0,5.425734,803698.199,743.55,338.32,22
0903.0004v2.pdf,5K,5.0,5.538533,809509.216,756.0,337.5,22
0903.0004v2.pdf,5K,5.0,5.74231,845945.25,778.5,332.5,36
0903.0004v2.pdf,5K,5.0,5.927069,824375.204,798.9,335.43,28
0903.0004v2.pdf,5K,5.0,6.036656,829073.813,811.0,334.79,23
0903.0004v2.pdf,5K,5.0,6.244962,823891.421,834.0,335.5,38
0903.0004v2.pdf,5K,5.0,6.39289,745641.848,850.33,346.83,6
0903.0004v2.pdf,5K,5.0,6.580063,706233.598,871.0,353.0,2
0903.0004v2.pdf,5K,5.0,6.761846,745485.54,891.07,346.86,32
0903.0004v2.pdf,10K,10.0,0.179932,486924.847,164.33,395.23,59
0903.0004v2.pdf,10K,10.0,0.357482,358569.195,183.94,429.98,50
0903.0004v2.pdf,10K,10.0,0.512014,310688.782,201.0,446.26,59
0903.0004v2.pdf,10K,10.0,0.688118,286796.486,220.44,455.34,60
0903.0004v2.pdf,10K,10.0,0.847719,288067.571,238.07,454.84,40
0903.0004v2.pdf,10K,10.0,1.019194,275892.564,257.0,459.75,66
0903.0004v2.pdf,10K,10.0,1.186745,282662.122,275.5,456.99,66
0903.0004v2.pdf,10K,10.0,1.354295,290671.714,294.0,453.82,67
0903.0004v2.pdf,10K,10.0,1.521846,288085.421,312.5,454.84,67
0903.0004v2.pdf,10K,10.0,1.681472,305474.179,330.12,448.18,48
0903.0004v2.pdf,10K,10.0,1.867336,308324.198,350.65,447.12,53
0903.0004v2.pdf,10K,10.0,2.010913,312143.943,366.5,445.73,39
0903.0004v2.pdf,10K,10.0,2.228276,316614.736,390.5,444.11,32
0903.0004v2.pdf,10K,10.0,2.346014,311697.083,403.5,445.89,16
0903.0004v2.pdf,10K,10.0,2.509036,323639.114,421.5,441.62,35
0903.0004v2.pdf,10K,10.0,2.730928,325494.894,446.0,440.97,29
0903.0004v2.pdf,10K,10.0,2.859016,319459.579,460.14,443.1,18
0903.0004v2.pdf,10K,10.0,3.011688,330479.84,477.0,439.24,33
0903.0004v2.pdf,10K,10.0,3.226787,343062.185,500.75,435.0,16
0903.0004v2.pdf,10K,10.0,3.390262,325026.237,518.8,441.13,13
0903.0004v2.pdf,10K,10.0,3.51434,331027.468,532.5,439.06,32
0903.0004v2.pdf,10K,10.0,3.736231,379663.574,557.0,423.49,32
0903.0004v2.pdf,10K,10.0,3.876612,373358.996,572.5,425.39,15
0903.0004v2.pdf,10K,10.0,4.012463,387500.962,587.5,421.17,31
0903.0004v2.pdf,10K,10.0,4.234355,370225.178,612.0,426.35,32
0903.0004v2.pdf,10K,10.0,4.387026,380497.189,628.86,423.24,17
0903.0004v2.pdf,10K,10.0,4.519644,404892.872,643.5,416.18,30
0903.0004v2.pdf,10K,10.0,4.741535,377100.686,668.0,424.26,34
0903.0004v2.pdf,10K,10.0,4.900029,356753.968,685.5,430.56,15
0903.0004v2.pdf,10K,10.0,5.017767,360922.942,698.5,429.24,30
0903.0004v2.pdf,10K,10.0,5.23513,393229.663,722.5,419.5,16
0903.0004v2.pdf,10K,10.0,5.425323,384197.839,743.5,422.14,16
0903.0004v2.pdf,10K,10.0,5.520419,395070.133,754.0,418.97,28
0903.0004v2.pdf,10K,10.0,5.738914,408673.684,778.12,415.12,16
0903.0004v2.pdf,10K,10.0,5.930562,365178.912,799.29,427.9,18
0903.0004v2.pdf,10K,10.0,6.027599,368148.914,810.0,426.98,30
0903.0004v2.pdf,10K,10.0,6.244962,393460.565,834.0,419.43,39
0903.0004v2.pdf,10K,10.0,6.430626,344407.377,854.5,434.56,16
0903.0004v2.pdf,10K,10.0,6.525723,342513.394,865.0,435.18,29
0903.0004v2.pdf,10K,10.0,6.747614,293612.175,889.5,452.68,42
