paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
0806.2839v1.pdf,2K,2.0,0.082315,1552275.068,240.0,164.13,340
0806.2839v1.pdf,2K,2.0,0.206962,1497276.598,266.5,166.25,385
0806.2839v1.pdf,2K,2.0,0.329257,1323531.933,292.5,173.5,478
0806.2839v1.pdf,2K,2.0,0.453905,1172347.021,319.0,180.63,483
0806.2839v1.pdf,2K,2.0,0.578552,1082658.976,345.5,185.31,446
0806.2839v1.pdf,2K,2.0,0.700847,1016076.446,371.5,189.04,460
0806.2839v1.pdf,2K,2.0,0.825494,963718.156,398.0,192.15,461
0806.2839v1.pdf,2K,2.0,0.950142,919579.309,424.5,194.9,445
0806.2839v1.pdf,2K,2.0,1.072437,875253.241,450.5,197.81,446
0806.2839v1.pdf,2K,2.0,1.197084,842678.494,477.0,200.04,471
0806.2839v1.pdf,2K,2.0,1.321731,812870.903,503.5,202.15,450
0806.2839v1.pdf,2K,2.0,1.444027,793946.354,529.5,203.54,452
0806.2839v1.pdf,2K,2.0,2.083725,683934.151,665.5,212.31,317
0806.2839v1.pdf,2K,2.0,2.187206,667331.792,687.5,213.75,451
0806.2839v1.pdf,2K,2.0,2.311853,645922.277,714.0,215.67,465
0806.2839v1.pdf,2K,2.0,2.4365,633090.011,740.5,216.85,450
0806.2839v1.pdf,2K,2.0,2.558796,615928.034,766.5,218.46,454
0806.2839v1.pdf,2K,2.0,2.683443,599071.565,793.0,220.09,466
0806.2839v1.pdf,2K,2.0,2.80809,583177.933,819.5,221.67,447
0806.2839v1.pdf,2K,2.0,2.930386,575595.667,845.5,222.44,439
0806.2839v1.pdf,2K,2.0,3.055033,565508.893,872.0,223.48,467
0806.2839v1.pdf,2K,2.0,3.17968,546239.687,898.5,225.52,451
0806.2839v1.pdf,2K,2.0,3.301975,535971.972,924.5,226.63,445
0806.2839v1.pdf,2K,2.0,3.426623,518085.747,951.0,228.63,461
0806.2839v1.pdf,2K,2.0,3.55127,508304.127,977.5,229.75,447
0806.2839v1.pdf,2K,2.0,3.673565,496957.768,1003.5,231.08,446
0806.2839v1.pdf,2K,2.0,3.798212,490294.465,1030.0,231.87,456
0806.2839v1.pdf,2K,2.0,3.922859,477824.908,1056.5,233.38,446
0806.2839v1.pdf,2K,2.0,4.045155,466700.607,1082.5,234.77,448
0806.2839v1.pdf,2K,2.0,4.169802,451448.716,1109.0,236.72,450
0806.2839v1.pdf,2K,2.0,4.294449,442463.889,1135.5,237.9,445
0806.2839v1.pdf,2K,2.0,4.416745,433437.233,1161.5,239.12,446
0806.2839v1.pdf,2K,2.0,4.541392,425217.734,1188.0,240.24,464
0806.2839v1.pdf,2K,2.0,4.666039,417022.699,1214.5,241.38,448
0806.2839v1.pdf,2K,2.0,4.788334,398873.854,1240.5,244.0,460
0806.2839v1.pdf,2K,2.0,4.912982,399628.57,1267.0,243.89,537
0806.2839v1.pdf,5K,5.0,0.082315,1181989.655,240.0,180.15,511
0806.2839v1.pdf,5K,5.0,0.206962,1109916.881,266.5,183.85,506
0806.2839v1.pdf,5K,5.0,0.329257,941190.47,292.5,193.54,502
0806.2839v1.pdf,5K,5.0,0.451553,834427.696,318.5,200.62,494
0806.2839v1.pdf,5K,5.0,0.573848,756913.309,344.5,206.35,492
0806.2839v1.pdf,5K,5.0,0.696143,697695.531,370.5,211.13,485
0806.2839v1.pdf,5K,5.0,0.818439,648392.48,396.5,215.44,491
0806.2839v1.pdf,5K,5.0,0.940734,608716.063,422.5,219.15,464
0806.2839v1.pdf,5K,5.0,1.06303,579943.342,448.5,222.0,454
0806.2839v1.pdf,5K,5.0,1.185325,550005.615,474.5,225.12,464
0806.2839v1.pdf,5K,5.0,1.30762,524351.006,500.5,227.92,470
0806.2839v1.pdf,5K,5.0,1.429916,501531.229,526.5,230.54,480
0806.2839v1.pdf,5K,5.0,1.498119,489214.369,541.0,232.0,57
0806.2839v1.pdf,5K,5.0,2.074318,410927.951,663.5,242.25,253
0806.2839v1.pdf,5K,5.0,2.168391,402808.146,683.5,243.42,484
0806.2839v1.pdf,5K,5.0,2.290687,391504.256,709.5,245.1,489
0806.2839v1.pdf,5K,5.0,2.412982,380268.676,735.5,246.81,480
0806.2839v1.pdf,5K,5.0,2.535278,368390.06,761.5,248.67,487
0806.2839v1.pdf,5K,5.0,2.657573,360520.545,787.5,249.94,477
0806.2839v1.pdf,5K,5.0,2.779868,350862.23,813.5,251.54,488
0806.2839v1.pdf,5K,5.0,2.902164,342469.596,839.5,252.96,474
0806.2839v1.pdf,5K,5.0,3.024459,330796.245,865.5,255.0,492
0806.2839v1.pdf,5K,5.0,3.146754,321934.241,891.5,256.6,489
0806.2839v1.pdf,5K,5.0,3.271401,315626.463,918.0,257.76,498
0806.2839v1.pdf,5K,5.0,3.396049,306717.09,944.5,259.44,473
0806.2839v1.pdf,5K,5.0,3.518344,294426.455,970.5,261.85,488
0806.2839v1.pdf,5K,5.0,3.640639,297136.037,996.5,261.31,390
0806.2839v1.pdf,5K,5.0,3.762935,292889.231,1022.5,262.15,330
0806.2839v1.pdf,5K,5.0,3.88523,285696.308,1048.5,263.62,254
0806.2839v1.pdf,5K,5.0,4.007525,280509.539,1074.5,264.69,198
0806.2839v1.pdf,5K,5.0,4.129821,264034.782,1100.5,268.25,339
0806.2839v1.pdf,5K,5.0,4.252116,246745.184,1126.5,272.23,480
0806.2839v1.pdf,5K,5.0,4.374412,228634.577,1152.5,276.71,497
0806.2839v1.pdf,5K,5.0,4.496707,214012.875,1178.5,280.6,499
0806.2839v1.pdf,5K,5.0,4.619002,207192.044,1204.5,282.5,478
0806.2839v1.pdf,5K,5.0,4.741298,197075.861,1230.5,285.44,479
0806.2839v1.pdf,5K,5.0,4.865945,198689.601,1257.0,284.96,477
0806.2839v1.pdf,20K,20.0,0.082315,228276.088,240.0,276.8,499
0806.2839v1.pdf,20K,20.0,0.206962,104770.611,266.5,322.58,574
0806.2839v1.pdf,20K,20.0,0.329257,64237.414,292.5,351.33,477
0806.2839v1.pdf,20K,20.0,0.453905,54159.1,319.0,361.36,474
0806.2839v1.pdf,20K,20.0,0.578552,44581.911,345.5,372.8,463
0806.2839v1.pdf,20K,20.0,0.700847,39545.861,371.5,379.85,416
0806.2839v1.pdf,20K,20.0,0.825494,36523.239,398.0,384.52,443
0806.2839v1.pdf,20K,20.0,0.950142,34200.32,424.5,388.38,414
0806.2839v1.pdf,20K,20.0,1.072437,32425.532,450.5,391.52,462
0806.2839v1.pdf,20K,20.0,1.197084,31983.455,477.0,392.32,488
0806.2839v1.pdf,20K,20.0,1.321731,30460.05,503.5,395.19,418
0806.2839v1.pdf,20K,20.0,1.444027,28971.16,529.5,398.14,410
0806.2839v1.pdf,20K,20.0,2.083725,23123.84,665.5,411.39,276
0806.2839v1.pdf,20K,20.0,2.187206,23381.674,687.5,410.74,418
0806.2839v1.pdf,20K,20.0,2.311853,23218.743,714.0,411.15,449
0806.2839v1.pdf,20K,20.0,2.4365,23166.206,740.5,411.28,422
0806.2839v1.pdf,20K,20.0,2.558796,20590.882,766.5,418.21,418
0806.2839v1.pdf,20K,20.0,2.683443,21112.352,793.0,416.74,464
0806.2839v1.pdf,20K,20.0,2.80809,18382.556,819.5,424.88,451
0806.2839v1.pdf,20K,20.0,2.930386,17634.018,845.5,427.32,480
0806.2839v1.pdf,20K,20.0,3.055033,17206.867,872.0,428.76,469
0806.2839v1.pdf,20K,20.0,3.17968,16348.575,898.5,431.77,435
0806.2839v1.pdf,20K,20.0,3.301975,15677.984,924.5,434.23,441
0806.2839v1.pdf,20K,20.0,3.426623,15345.123,951.0,435.49,471
0806.2839v1.pdf,20K,20.0,3.55127,14868.029,977.5,437.35,360
0806.2839v1.pdf,20K,20.0,3.673565,13931.421,1003.5,441.17,405
0806.2839v1.pdf,20K,20.0,3.798212,13045.651,1030.0,445.03,454
0806.2839v1.pdf,20K,20.0,3.922859,11389.841,1056.5,453.01,529
0806.2839v1.pdf,20K,20.0,4.045155,13430.168,1082.5,443.33,401
0806.2839v1.pdf,20K,20.0,4.169802,12791.548,1109.0,446.19,454
0806.2839v1.pdf,20K,20.0,4.294449,13213.551,1135.5,444.28,470
0806.2839v1.pdf,20K,20.0,4.416745,13468.217,1161.5,443.16,432
0806.2839v1.pdf,20K,20.0,4.541392,12855.105,1188.0,445.9,496
0806.2839v1.pdf,20K,20.0,4.666039,12456.817,1214.5,447.75,494
0806.2839v1.pdf,20K,20.0,4.788334,13301.07,1240.5,443.89,540
0806.2839v1.pdf,20K,20.0,4.912982,12861.53,1267.0,445.87,428
